学校名称,学校标识码,主管部门,所在地,办学层次,备注
湖南艺术职业学院,4143013032,湖南省,长沙市,专科,
湖南机电职业技术学院,4143013033,湖南省,长沙市,专科,
长沙职业技术学院,4143013036,湖南省,长沙市,专科,
怀化职业技术学院,4143013037,湖南省,怀化市,专科,
岳阳职业技术学院,4143013038,湖南省,岳阳市,专科,
常德职业技术学院,4143013039,湖南省,常德市,专科,
长沙南方职业学院,4143013041,湖南省教育厅,长沙市,专科,民办
潇湘职业学院,4143013042,湖南省教育厅,娄底市,专科,民办
湖南化工职业技术学院,4143013043,湖南省,株洲市,专科,
湖南城建职业技术学院,4143013044,湖南省,湘潭市,专科,
湖南石油化工职业技术学院,4143013045,湖南省,岳阳市,专科,
湖南中医药高等专科学校,4143013802,湖南省,株洲市,专科,
湖南民族职业学院,4143013804,湖南省,岳阳市,专科,
湘西民族职业技术学院,4143013805,湖南省,湘西土家族苗族自治州,专科,
湖南财经工业职业技术学院,4143013807,湖南省,衡阳市,专科,
益阳职业技术学院,4143013808,湖南省,益阳市,专科,
湖南工艺美术职业学院,4143013921,湖南省,益阳市,专科,
湖南九嶷职业技术学院,4143013922,湖南省教育厅,永州市,专科,民办
湖南理工职业技术学院,4143013923,湖南省,湘潭市,专科,
湖南软件职业学院,4143013925,湖南省教育厅,湘潭市,专科,民办
湖南汽车工程职业学院,4143013937,湖南省,株洲市,专科,
长沙电力职业技术学院,4143013938,湖南省,长沙市,专科,
湖南水利水电职业技术学院,4143013939,湖南省,长沙市,专科,
湖南现代物流职业技术学院,4143013940,湖南省,长沙市,专科,
湖南高速铁路职业技术学院,4143013941,湖南省,衡阳市,专科,
湖南铁路科技职业技术学院,4143013942,湖南省,株洲市,专科,
湖南安全技术职业学院,4143014025,湖南省,长沙市,专科,
湖南电气职业技术学院,4143014071,湖南省,湘潭市,专科,
湖南外国语职业学院,4143014072,湖南省教育厅,长沙市,专科,民办
益阳医学高等专科学校,4143014097,湖南省,益阳市,专科,
湖南都市职业学院,4143014121,湖南省教育厅,长沙市,专科,民办
湖南电子科技职业学院,4143014122,湖南省教育厅,长沙市,专科,民办
湖南国防工业职业技术学院,4143014182,湖南省,湘潭市,专科,
湖南高尔夫旅游职业学院,4143014309,湖南省教育厅,常德市,专科,民办
湖南工商职业学院,4143014310,湖南省教育厅,衡阳市,专科,民办
湖南三一工业职业技术学院,4143014322,湖南省教育厅,长沙市,专科,民办
长沙卫生职业学院,4143014358,湖南省,长沙市,专科,
湖南食品药品职业学院,4143014359,湖南省,长沙市,专科,
湖南有色金属职业技术学院,4143014360,湖南省,株洲市,专科,
湖南吉利汽车职业技术学院,4143014406,湖南省教育厅,湘潭市,专科,民办
湖南幼儿师范高等专科学校,4143014468,湖南省,常德市,专科,
湘南幼儿师范高等专科学校,4143014495,湖南省,郴州市,专科,
湖南劳动人事职业学院,4143014508,湖南省,长沙市,专科,
中山大学,4144010558,教育部,广州市,本科,
暨南大学,4144010559,国务院侨办,广州市,本科,
汕头大学,4144010560,广东省,汕头市,本科,
华南理工大学,4144010561,教育部,广州市,本科,
华南农业大学,4144010564,广东省,广州市,本科,
广东海洋大学,4144010566,广东省,湛江市,本科,
广州医科大学,4144010570,广东省,广州市,本科,
广东医科大学,4144010571,广东省,湛江市,本科,
广州中医药大学,4144010572,广东省,广州市,本科,
广东药科大学,4144010573,广东省,广州市,本科,
华南师范大学,4144010574,广东省,广州市,本科,
韶关学院,4144010576,广东省,韶关市,本科,
惠州学院,4144010577,广东省,惠州市,本科,
韩山师范学院,4144010578,广东省,潮州市,本科,
岭南师范学院,4144010579,广东省,湛江市,本科,
肇庆学院,4144010580,广东省,肇庆市,本科,
嘉应学院,4144010582,广东省,梅州市,本科,
广州体育学院,4144010585,广东省,广州市,本科,
广州美术学院,4144010586,广东省,广州市,本科,
星海音乐学院,4144010587,广东省,广州市,本科,
广东技术师范学院,4144010588,广东省,广州市,本科,
深圳大学,4144010590,广东省,深圳市,本科,
广东财经大学,4144010592,广东省,广州市,本科,
广东白云学院,4144010822,广东省教育厅,广州市,本科,民办
广州大学,4144011078,广东省,广州市,本科,
广州航海学院,4144011106,广东省,广州市,本科,
广东警官学院,4144011110,广东省,广州市,本科,
仲恺农业工程学院,4144011347,广东省,广州市,本科,
五邑大学,4144011349,广东省,江门市,本科,
广东金融学院,4144011540,广东省,广州市,本科,
电子科技大学中山学院,4144011545,广东省教育厅,中山市,本科,民办
广东石油化工学院,4144011656,广东省,茂名市,本科,
东莞理工学院,4144011819,广东省,东莞市,本科,
广东工业大学,4144011845,广东省,广州市,本科,
广东外语外贸大学,4144011846,广东省,广州市,本科,
佛山科学技术学院,4144011847,广东省,佛山市,本科,
广东培正学院,4144012059,广东省教育厅,广州市,本科,民办
南方医科大学,4144012121,广东省,广州市,本科,
广东东软学院,4144012574,广东省教育厅,佛山市,本科,民办
华南理工大学广州学院,4144012617,广东省教育厅,广州市,本科,民办
广州大学华软软件学院,4144012618,广东省教育厅,广州市,本科,民办
中山大学南方学院,4144012619,广东省教育厅,广州市,本科,民办
广东外语外贸大学南国商学院,4144012620,广东省教育厅,广州市,本科,民办
广东财经大学华商学院,4144012621,广东省教育厅,广州市,本科,民办
广东海洋大学寸金学院,4144012622,广东省教育厅,湛江市,本科,民办
华南农业大学珠江学院,4144012623,广东省教育厅,广州市,本科,民办
广东技术师范学院天河学院,4144012668,广东省教育厅,广州市,本科,民办
北京师范大学珠海分校,4144013177,广东省教育厅,珠海市,本科,民办
广东工业大学华立学院,4144013656,广东省教育厅,广州市,本科,民办
广州大学松田学院,4144013657,广东省教育厅,广州市,本科,民办
广州商学院,4144013667,广东省教育厅,广州市,本科,民办
北京理工大学珠海学院,4144013675,广东省教育厅,珠海市,本科,民办
吉林大学珠海学院,4144013684,广东省教育厅,珠海市,本科,民办
广州工商学院,4144013714,广东省教育厅,广州市,本科,民办
广东科技学院,4144013719,广东省教育厅,东莞市,本科,民办
广东理工学院,4144013720,广东省教育厅,肇庆市,本科,民办
东莞理工学院城市学院,4144013844,广东省教育厅,东莞市,本科,民办
中山大学新华学院,4144013902,广东省教育厅,广州市,本科,民办
广东第二师范学院,4144014278,广东省,广州市,本科,
南方科技大学,4144014325,广东省,深圳市,本科,
北京师范大学-香港浸会大学联合国际学院,4144016401,广东省教育厅,珠海市,本科,内地与港澳台地区合作办学
香港中文大学（深圳）,4144016407,广东省教育厅,深圳市,本科,内地与港澳台地区合作办学
深圳北理莫斯科大学,4144016409,广东省教育厅,深圳市,本科,中外合作办学
广东以色列理工学院,4144016410,广东省教育厅,汕头市,本科,中外合作办学
顺德职业技术学院,4144010831,广东省,佛山市,专科,
广东轻工职业技术学院,4144010833,广东省,广州市,专科,
广东交通职业技术学院,4144010861,广东省,广州市,专科,
广东水利电力职业技术学院,4144010862,广东省,广州市,专科,
潮汕职业技术学院,4144010965,广东省教育厅,揭阳市,专科,民办
深圳职业技术学院,4144011113,广东省,深圳市,专科,
广东南华工商职业学院,4144011114,广东省,广州市,专科,
私立华联学院,4144011121,广东省教育厅,广州市,专科,民办
广州民航职业技术学院,4144012040,交通运输部,广州市,专科,
广州番禺职业技术学院,4144012046,广东省,广州市,专科,
广东松山职业技术学院,4144012060,广东省,韶关市,专科,
广东农工商职业技术学院,4144012322,广东省,广州市,专科,
广东新安职业技术学院,4144012325,广东省教育厅,深圳市,专科,民办
佛山职业技术学院,4144012327,广东省,佛山市,专科,
广东科学技术职业学院,4144012572,广东省,广州市,专科,
广东食品药品职业学院,4144012573,广东省,广州市,专科,
广州康大职业技术学院,4144012575,广东省教育厅,广州市,专科,民办
珠海艺术职业学院,4144012576,广东省教育厅,珠海市,专科,民办
广东行政职业学院,4144012577,广东省,广州市,专科,
广东体育职业技术学院,4144012578,广东省,广州市,专科,
广东职业技术学院,4144012736,广东省,佛山市,专科,
广东建设职业技术学院,4144012741,广东省,广州市,专科,
广东女子职业技术学院,4144012742,广东省,广州市,专科,
广东机电职业技术学院,4144012743,广东省,广州市,专科,
广东岭南职业技术学院,4144012749,广东省教育厅,广州市,专科,民办
汕尾职业技术学院,4144012765,广东省,汕尾市,专科,
罗定职业技术学院,4144012770,广东省,云浮市,专科,
阳江职业技术学院,4144012771,广东省,阳江市,专科,
河源职业技术学院,4144012772,广东省,河源市,专科,
广东邮电职业技术学院,4144012953,广东省,广州市,专科,
汕头职业技术学院,4144012954,广东省,汕头市,专科,
揭阳职业技术学院,4144012956,广东省,揭阳市,专科,
深圳信息职业技术学院,4144012957,广东省,深圳市,专科,
清远职业技术学院,4144012958,广东省,清远市,专科,
广东工贸职业技术学院,4144012959,广东省,广州市,专科,
广东司法警官职业学院,4144012960,广东省,广州市,专科,
广东亚视演艺职业学院,4144012961,广东省教育厅,东莞市,专科,民办
广东省外语艺术职业学院,4144012962,广东省,广州市,专科,
广东文艺职业学院,4144013707,广东省,广州市,专科,
广州体育职业技术学院,4144013708,广东省,广州市,专科,
广州工程技术职业学院,4144013709,广东省,广州市,专科,
中山火炬职业技术学院,4144013710,广东省,中山市,专科,
江门职业技术学院,4144013711,广东省,江门市,专科,
茂名职业技术学院,4144013712,广东省,茂名市,专科,
珠海城市职业技术学院,4144013713,广东省,珠海市,专科,
广州涉外经济职业技术学院,4144013715,广东省教育厅,广州市,专科,民办
广州南洋理工职业学院,4144013716,广东省教育厅,广州市,专科,民办
广州科技职业技术学院,4144013717,广东省教育厅,广州市,专科,民办
惠州经济职业技术学院,4144013718,广东省教育厅,惠州市,专科,民办
广东工商职业学院,4144013721,广东省教育厅,肇庆市,专科,民办
肇庆医学高等专科学校,4144013810,广东省,肇庆市,专科,
广州现代信息工程职业技术学院,4144013912,广东省教育厅,广州市,专科,民办
广东理工职业学院,4144013919,广东省,广州市,专科,
广州华南商贸职业学院,4144013927,广东省教育厅,广州市,专科,民办
广州华立科技职业学院,4144013928,广东省教育厅,广州市,专科,民办
广州城市职业学院,4144013929,广东省,广州市,专科,
广东工程职业技术学院,4144013930,广东省,广州市,专科,
广州铁路职业技术学院,4144013943,广东省,广州市,专科,
广东科贸职业学院,4144014063,广东省,广州市,专科,
广州科技贸易职业学院,4144014065,广东省,广州市,专科,
中山职业技术学院,4144014066,广东省,中山市,专科,
广州珠江职业技术学院,4144014123,广东省教育厅,广州市,专科,民办
广州松田职业学院,4144014125,广东省教育厅,广州市,专科,民办
广东文理职业学院,4144014126,广东省教育厅,湛江市,专科,民办
广州城建职业学院,4144014136,广东省教育厅,广州市,专科,民办
东莞职业技术学院,4144014263,广东省,东莞市,专科,
广东南方职业学院,4144014265,广东省教育厅,江门市,专科,民办
广州华商职业学院,4144014266,广东省教育厅,广州市,专科,民办
广州华夏职业学院,4144014268,广东省教育厅,广州市,专科,民办
广东环境保护工程职业学院,4144014311,广东省,佛山市,专科,
广东青年职业学院,4144014361,广东省,广州市,专科,
广州东华职业学院,4144014362,广东省教育厅,广州市,专科,民办
广东创新科技职业学院,4144014363,广东省教育厅,东莞市,专科,民办
广东舞蹈戏剧职业学院,4144014407,广东省,广州市,专科,
惠州卫生职业技术学院,4144014408,广东省,惠州市,专科,
广东信息工程职业学院,4144014427,广东省教育厅,肇庆市,专科,民办
